FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5
Robert,Sánchez,GLK,BHA,4500000,4,4,4,8.88888888888889E-07,8.88888888888889E-07,0,37158,0,1,0,5,0,0,0,0.9,37158,0,0,4,0,0.9,0,4,1,0,0,0,0,11.4,78078,0,-1,0,0,90,78078,0,0,19,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester
Jadon,Sancho,MID,MUN,7500000,2,2,2,2.66666666666667E-07,2.66666666666667E-07,0,126569,0,2,0,0,0,0,0,0.3,126569,0,0,2,0,0.3,0,2,0,0,0,0,0,8.8,20520,0,-1,0,0,89,20520,0,0,13,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal
Morgan,Sanson,MID,AVL,4500000,0,0,0,0,0,0,3647,0,0,0,0,0,0,0,0,3647,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3766,0,-1,0,0,0,3766,0,0,0,Everton,Crystal Palace,West Ham,Arsenal,Man City
Matija,Šarkić,GLK,WOL,4000000,0,0,0,0,0,0,6663,0,0,0,0,0,0,0,0,6663,0,0,0,0,0,0,0,0,0,0,0,0,2.3,3750,0,-1,0,0,0,3750,0,0,0,Fulham,Tottenham,Newcastle,Bournemouth,Southampton
,Sarmiento,MID,BHA,4500000,0,0,0,0,0,0,928,0,0,0,0,0,0,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1024,0,-1,0,0,0,1024,0,0,0,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester
Malang,Sarr,DEF,CHE,5000000,0,0,0,0,0,0,2958,0,0,0,0,0,0,0,0,2958,0,0,0,0,0,0,0,0,0,0,0,0,0.1,289,0,-1,0,0,0,289,0,0,0,Tottenham,Leeds United F.C.,Leicester,Southampton,West Ham
Pape Matar,Sarr,MID,TOT,4500000,0,0,0,0,0,0,6292,0,0,0,0,0,0,0,0,6292,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3986,0,-1,0,0,0,3986,0,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
Gianluca,Scamacca,FWD,WHU,7000000,1,1,1,1.42857142857143E-07,1.42857142857143E-07,0,23072,0,1,0,0,0,0,0,0.1,23072,0,0,1,0,0.1,0,1,0,0,0,0,0,1.1,8549,0,-1,0,0,33,8549,0,0,1,Nottingham Forest FC,Brighton,Aston Villa,Tottenham,Chelsea
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,1899,0,0,0,0,0,0,0,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-1,0,0,0,0,0,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
Fabian,Schär,DEF,NEW,4500000,15,15,15,3.33333333333333E-06,3.33333333333333E-06,0,18386,0,0,0,0,0,1,0,3.3,18386,0,0,15,0,3.3,0,15,3,0,1,0,0,4.3,215937,0,-1,0,1,90,215937,0,0,43,Brighton,Man City,Wolverhampton,Liverpool,Crystal Palace
Kjell,Scherpen,GLK,BHA,4000000,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0.1,830,0,-1,0,0,0,830,0,0,0,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester
Jeffrey,Schlupp,MID,CRY,5000000,2,2,2,4E-07,4E-07,0,1841,0,2,0,0,0,0,0,0.4,1841,0,0,2,0,0.4,0,2,0,0,0,0,0,0.2,772,0,-1,0,0,85,772,0,0,11,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle
Kasper,Schmeichel,GLK,LEI,5000000,0,0,0,0,0,0,23076,0,0,0,0,0,0,0,0,23076,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,-1,0,0,0,0,0,0,0,Arsenal,Southampton,Chelsea,Man Utd,Brighton
,Semedo,DEF,WOL,5000000,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,-1,0,0,0,121,0,0,0,Fulham,Tottenham,Newcastle,Bournemouth,Southampton
Marcos,Senesi,DEF,BOU,4500000,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,-1,0,0,0,302,0,0,0,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC
Jamie,Shackleton,MID,LEE,4500000,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,Chelsea,Brighton,Everton,Brentford F.C.
Luke,Shaw,DEF,MUN,5000000,0,0,0,0,0,0,15245,1,2,0,0,0,0,0,0,15245,0,0,0,0,0,0,0,0,0,0,0,0,1,5044,0,-1,0,0,89,5044,0,0,13,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal
Jonjo,Shelvey,MID,NEW,5000000,0,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,-1,0,0,0,90,0,0,0,Brighton,Man City,Wolverhampton,Liverpool,Crystal Palace
,Sinisterra,MID,LEE,6500000,0,0,0,0,0,0,4014,0,0,0,0,0,0,0,0,4014,0,0,0,0,0,0,0,0,0,0,0,0,0.2,471,0,-1,0,0,0,471,0,0,0,Southampton,Chelsea,Brighton,Everton,Brentford F.C.
Oliver,Skipp,MID,TOT,4500000,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0.1,341,0,-1,0,0,0,341,0,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
Will,Smallbone,MID,SOU,4500000,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
Adam,Smith,DEF,BOU,4500000,5,5,5,1.11111111111111E-06,1.11111111111111E-06,0,1669,1,0,0,0,0,0,0,1.1,1669,0,0,5,0,1.1,0,5,0,0,1,0,0,0.2,1541,0,-1,0,0,90,1541,0,0,13,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC
Jackson,Smith,GLK,WOL,4000000,0,0,0,0,0,0,2189,0,0,0,0,0,0,0,0,2189,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4872,0,-1,0,0,0,4872,0,0,0,Fulham,Tottenham,Newcastle,Bournemouth,Southampton
Emile,Smith Rowe,MID,ARS,5900000,0,0,0,0,0,0,46981,0,0,0,0,0,0,0,0,46981,-1,1,0,1,0,0,0,0,0,0,0,0,1.1,1043,0,-1,0,0,0,1043,-1,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Dominic,Solanke,FWD,BOU,6000000,2,2,2,3.33333333333333E-07,3.33333333333333E-07,0,17620,0,0,0,0,0,0,0,0.3,17620,0,0,2,0,0.3,0,2,0,0,1,0,0,1.1,6381,0,-1,0,0,90,6381,0,0,2,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC
Manor,Solomon,MID,FUL,5000000,1,1,1,2E-07,2E-07,0,317,0,1,0,0,0,0,0,0.2,317,0,0,1,0,0.2,0,1,0,0,0,0,0,0,895,0,-1,0,0,24,895,0,0,1,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham
,Son,MID,TOT,12000000,5,5,5,4.16666666666667E-07,4.16666666666667E-07,0,214688,0,1,0,0,0,0,0,0.4,214688,0,0,5,0,0.4,0,5,0,0,0,0,1,21.6,34976,0,-1,0,0,90,34976,0,0,23,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
Tomas,Soucek,MID,WHU,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,12472,0,2,0,0,0,0,0,0.4,12472,0,0,2,0,0.4,0,2,0,0,0,0,0,1.8,7100,0,-1,0,0,90,7100,0,0,10,Nottingham Forest FC,Brighton,Aston Villa,Tottenham,Chelsea
Boubakary,Soumaré,MID,LEI,4500000,0,0,0,0,0,0,4646,0,0,0,0,0,0,0,0,4646,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3012,0,-1,0,0,0,3012,0,0,0,Arsenal,Southampton,Chelsea,Man Utd,Brighton
Çaglar,Söyüncü,DEF,LEI,4500000,0,0,0,0,0,0,8174,0,0,0,0,0,0,0,0,8174,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1371,0,-1,0,0,0,1371,0,0,0,Arsenal,Southampton,Chelsea,Man Utd,Brighton
Djed,Spence,DEF,TOT,4500000,0,0,0,0,0,0,10194,0,0,0,0,0,0,0,0,10194,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1003,0,-1,0,0,0,1003,0,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
Jack,Stacey,DEF,BOU,4500000,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0.1,79,0,-1,0,0,0,79,0,0,0,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC
Junior,Stanislas,MID,BOU,5000000,1,1,1,2E-07,2E-07,0,1837,0,0,0,0,0,0,0,0.2,1837,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,210,0,-1,0,0,1,210,0,0,3,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC
Jay,Stansfield,FWD,FUL,4500000,0,0,0,0,0,0,11807,0,0,0,0,0,0,0,0,11807,0,0,0,0,0,0,0,0,0,0,0,0,1.2,7483,0,-1,0,0,0,7483,0,0,0,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham
Jason,Steele,GLK,BHA,4000000,0,0,0,0,0,0,2773,0,0,0,0,0,0,0,0,2773,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2716,0,-1,0,0,0,2716,0,0,0,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester
Zack,Steffen,GLK,MCI,4000000,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa
Jack,Stephens,DEF,SOU,4500000,0,0,0,0,0,0,538,0,2,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100,0,-1,0,0,45,100,0,0,5,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
Raheem,Sterling,MID,CHE,10000000,3,3,3,3E-07,3E-07,0,63371,0,0,0,0,0,0,0,0.3,63371,0,0,3,0,0.3,0,3,0,0,1,0,0,6.1,18457,0,-1,0,0,90,18457,0,0,-1,Tottenham,Leeds United F.C.,Leicester,Southampton,West Ham
Fin,Stevens,DEF,BRE,4000000,0,0,0,0,0,0,1699,0,0,0,0,0,0,0,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2829,0,-1,0,0,0,2829,0,0,0,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.
John,Stones,DEF,MCI,5500000,0,0,0,0,0,0,36497,0,0,0,0,0,0,0,0,36497,0,0,0,0,0,0,0,0,0,0,0,0,2.6,4904,0,-1,0,0,0,4904,0,0,0,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa
Thomas,Strakosha,GLK,BRE,4500000,0,0,0,0,0,0,1838,0,0,0,0,0,0,0,0,1838,0,0,0,0,0,0,0,0,0,0,0,0,0.2,374,0,-1,0,0,0,374,0,0,0,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.
Pascal,Struijk,DEF,LEE,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,1089,0,1,0,0,0,0,0,0.4,1089,0,0,2,0,0.4,0,2,0,0,0,0,0,0.1,615,0,-1,0,0,90,615,0,0,10,Southampton,Chelsea,Brighton,Everton,Brentford F.C.
Crysencio,Summerville,MID,LEE,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2059,0,0,0,0,0,0,0,0.2,2059,0,0,1,0,0.2,0,1,0,0,0,0,0,0.3,3309,0,-1,0,0,5,3309,0,0,2,Southampton,Chelsea,Brighton,Everton,Brentford F.C.
Sam,Surridge,FWD,NFO,5000000,2,2,2,4E-07,4E-07,0,19527,0,1,0,0,0,0,0,0.4,19527,0,0,2,0,0.4,0,2,0,0,0,0,0,1.7,20773,0,-1,0,0,62,20773,0,0,3,West Ham,Everton,Tottenham,Man City,Bournemouth
Japhet,Tanganga,DEF,TOT,4000000,0,0,0,0,0,0,27968,0,0,0,0,0,0,0,0,27968,0,0,0,0,0,0,0,0,0,0,0,0,3.8,13185,0,-1,0,0,0,13185,0,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
Matt,Targett,DEF,NEW,5000000,8,8,8,1.6E-06,1.6E-06,0,7496,0,0,0,0,0,0,0,1.6,7496,0,0,8,0,1.6,0,8,2,0,1,0,0,1.5,17892,0,-1,0,0,90,17892,0,0,33,Brighton,Man City,Wolverhampton,Liverpool,Crystal Palace
James,Tarkowski,DEF,EVE,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,4486,0,1,0,0,0,0,0,0.4,4486,0,0,2,0,0.4,0,2,0,0,0,0,0,0.9,7448,0,-1,0,0,90,7448,0,0,12,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool
,Tavares,DEF,ARS,4500000,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Marcus,Tavernier,MID,BOU,5000000,3,3,3,6E-07,6E-07,0,1002,0,0,0,0,0,0,0,0.6,1002,0,0,3,0,0.6,0,3,0,0,1,0,0,0.1,2556,0,-1,0,0,85,2556,0,0,20,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC
Lyle,Taylor,FWD,NFO,4500000,0,0,0,0,0,0,87723,0,0,0,0,0,0,0,0,87723,0,0,0,0,0,0,0,0,0,0,0,0,10.9,38712,0,-1,0,0,0,38712,0,0,0,West Ham,Everton,Tottenham,Man City,Bournemouth
Nathan,Tella,MID,SOU,5000000,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,-1,0,0,0,13,0,0,0,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
Alex,Telles,DEF,MUN,5000000,0,0,0,0,0,0,3684,0,0,0,0,0,0,0,0,3684,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal
Kenny,Tete,DEF,FUL,4500000,3,3,3,6.66666666666667E-07,6.66666666666667E-07,0,2272,1,2,0,0,0,0,0,0.7,2272,0,0,3,0,0.7,0,3,0,0,0,0,1,0.3,9331,0,-1,0,0,90,9331,0,0,27,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham
,Thiago,MID,LIV,5400000,1,1,1,1.85185185185185E-07,1.85185185185185E-07,0,83824,0,1,0,0,0,0,0,0.2,83824,-1,1,1,1,0.2,0,1,0,0,0,0,0,1.3,5710,0,-1,0,0,50,5710,-1,0,8,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton
,Thiago Silva,DEF,CHE,5500000,6,6,6,1.09090909090909E-06,1.09090909090909E-06,0,32833,0,0,0,0,0,0,0,1.1,32833,0,0,6,0,1.1,0,6,0,0,1,0,0,6.5,21939,0,-1,0,0,90,21939,0,0,27,Tottenham,Leeds United F.C.,Leicester,Southampton,West Ham
Luke,Thomas,DEF,LEI,4500000,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,0.1,181,0,-1,0,0,0,181,0,0,0,Arsenal,Southampton,Chelsea,Man Utd,Brighton
Dominic,Thompson,DEF,BRE,4000000,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.
Youri,Tielemans,MID,LEI,6500000,2,2,2,3.07692307692308E-07,3.07692307692308E-07,0,23861,0,2,0,0,0,0,0,0.3,23861,0,0,2,0,0.3,0,2,0,0,0,0,0,2.2,9457,0,-1,0,0,90,9457,0,0,13,Arsenal,Southampton,Chelsea,Man Utd,Brighton
Kieran,Tierney,DEF,ARS,5000000,1,1,1,2E-07,2E-07,0,16893,0,0,0,0,0,0,0,0.2,16893,0,0,1,0,0.2,0,1,0,0,0,0,0,1.2,2801,0,-1,0,0,7,2801,0,0,3,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Harry,Toffolo,DEF,NFO,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,720,0,2,0,0,0,0,0,0.2,720,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,208,0,-1,0,0,90,208,0,0,11,West Ham,Everton,Tottenham,Man City,Bournemouth
Takehiro,Tomiyasu,DEF,ARS,4500000,0,0,0,0,0,0,47744,0,0,0,0,0,0,0,0,47744,0,0,0,0,0,0,0,0,0,0,0,0,1.4,568,0,-1,0,0,0,568,0,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
James,Tomkins,DEF,CRY,4000000,0,0,0,0,0,0,14962,0,0,0,0,0,0,0,0,14962,0,0,0,0,0,0,0,0,0,0,0,0,1,460,0,-1,0,0,0,460,0,0,0,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle
Ivan,Toney,FWD,BRE,7000000,8,8,8,1.14285714285714E-06,1.14285714285714E-06,0,48666,0,2,0,0,0,1,0,1.1,48666,0,0,8,0,1.1,0,8,2,0,0,0,0,5.7,63542,0,-1,0,0,90,63542,0,0,26,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.
,Torreira,MID,ARS,4500000,0,0,0,0,0,0,11417,0,0,0,0,0,0,0,0,11417,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2811,0,-1,0,0,0,2811,0,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
,Tosin,DEF,FUL,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,636,0,2,0,0,0,0,0,0.2,636,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,392,0,-1,0,0,90,392,0,0,11,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham
,Toti,DEF,WOL,4000000,0,0,0,0,0,0,6186,0,0,0,0,0,0,0,0,6186,0,0,0,0,0,0,0,0,0,0,0,0,0.9,4862,0,-1,0,0,0,4862,0,0,0,Fulham,Tottenham,Newcastle,Bournemouth,Southampton
Andros,Townsend,MID,EVE,5500000,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,-1,0,0,0,71,0,0,0,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool
Bertrand,Traoré,MID,AVL,5000000,0,0,0,0,0,0,3248,0,0,0,0,0,0,0,0,3248,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1277,0,-1,0,0,0,1277,0,0,0,Everton,Crystal Palace,West Ham,Arsenal,Man City
Mark,Travers,GLK,BOU,4500000,6,6,6,1.33333333333333E-06,1.33333333333333E-06,0,4565,0,0,0,2,0,0,0,1.3,4565,0,0,6,0,1.3,0,6,0,0,1,0,0,0.6,14371,0,-1,0,0,90,14371,0,0,24,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC
Kieran,Trippier,DEF,NEW,5000000,7,7,7,1.4E-06,1.4E-06,0,59006,0,0,0,0,0,0,0,1.4,59006,0,0,7,0,1.4,0,7,1,0,1,0,0,21,159639,0,-1,0,0,90,159639,0,0,32,Brighton,Man City,Wolverhampton,Liverpool,Crystal Palace
Leandro,Trossard,MID,BHA,6500000,1,1,1,1.53846153846154E-07,1.53846153846154E-07,0,20577,1,1,0,0,0,0,0,0.2,20577,0,0,1,0,0.2,0,1,0,0,0,0,0,2.3,23958,0,-1,0,0,74,23958,0,0,7,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester
Konstantinos,Tsimikas,DEF,LIV,4500000,0,0,0,0,0,0,2779,0,0,0,0,0,0,0,0,2779,0,0,0,0,0,0,0,0,0,0,0,0,0.1,75,0,-1,0,0,0,75,0,0,0,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton
Matt,Turner,GLK,ARS,4000000,0,0,0,0,0,0,6128,0,0,0,0,0,0,0,0,6128,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3775,0,-1,0,0,0,3775,0,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Deniz,Undav,FWD,BHA,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,9769,0,0,0,0,0,0,0,0.2,9769,0,0,1,0,0.2,0,1,0,0,0,0,0,0.8,3362,0,-1,0,0,1,3362,0,0,2,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester
Yan,Valery,DEF,SOU,4000000,0,0,0,0,0,0,5416,0,2,0,0,0,0,0,0,5416,0,0,0,0,0,0,0,0,0,0,0,0,0.9,7127,0,-1,0,0,45,7127,0,0,1,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
,Van de Beek,MID,MUN,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,9804,0,0,0,0,0,0,0,0.2,9804,0,0,1,0,0.2,0,1,0,0,0,0,0,0.6,2689,0,-1,0,0,12,2689,0,0,3,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal
,Van den Berg,DEF,LIV,4000000,0,0,0,0,0,0,3043,0,0,0,0,0,0,0,0,3043,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2216,0,-1,0,0,0,2216,0,0,0,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton
,Van Dijk,DEF,LIV,6500000,1,1,1,1.53846153846154E-07,1.53846153846154E-07,0,98804,0,2,0,0,0,0,0,0.2,98804,0,0,1,0,0.2,0,1,0,0,0,0,0,14.6,29140,0,-1,0,0,90,29140,0,0,12,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton
,Van Hecke,DEF,BHA,4000000,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3783,0,-1,0,0,0,3783,0,0,0,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester
Raphaël,Varane,DEF,MUN,5000000,0,0,0,0,0,0,36273,0,0,0,0,0,0,0,0,36273,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5034,0,-1,0,0,0,5034,0,0,0,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal
Jamie,Vardy,FWD,LEI,9500000,5,5,5,5.26315789473684E-07,5.26315789473684E-07,0,60914,0,2,0,0,0,0,0,0.5,60914,0,0,5,0,0.5,0,5,0,0,0,0,1,4.6,15299,0,-1,0,0,90,15299,0,0,18,Arsenal,Southampton,Chelsea,Man Utd,Brighton
Joël,Veltman,DEF,BHA,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,2003,0,1,0,0,0,0,0,0.4,2003,0,0,2,0,0.4,0,2,0,0,0,0,0,0.4,3484,0,-1,0,0,90,3484,0,0,15,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester
Jannik,Vestergaard,DEF,LEI,4000000,0,0,0,0,0,0,54279,0,0,0,0,0,0,0,0,54279,0,0,0,0,0,0,0,0,0,0,0,0,9.5,35263,0,-1,0,0,0,35263,0,0,0,Arsenal,Southampton,Chelsea,Man Utd,Brighton
,Vinagre,DEF,EVE,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,514,0,0,0,0,0,0,0,0.2,514,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,196,0,-1,0,0,20,196,0,0,3,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool
Nikola,Vlasic,MID,WHU,5000000,0,0,0,0,0,0,783,0,0,0,0,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,-1,0,0,0,221,0,0,0,Nottingham Forest FC,Brighton,Aston Villa,Tottenham,Chelsea
Theo,Walcott,MID,SOU,5000000,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-1,0,0,0,36,0,0,0,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
Kyle,Walker,DEF,MCI,5000000,6,6,6,1.2E-06,1.2E-06,0,46846,0,0,0,0,0,0,0,1.2,46846,0,0,6,0,1.2,0,6,0,0,1,0,0,11.1,160469,0,-1,0,0,90,160469,0,0,24,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa
Kyle,Walker-Peters,DEF,SOU,4500000,0,0,0,0,0,0,8713,0,4,0,0,0,0,0,0,8713,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4507,0,-1,0,0,90,4507,0,0,10,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
Aaron,Wan-Bissaka,DEF,MUN,4500000,0,0,0,0,0,0,6491,0,0,0,0,0,0,0,0,6491,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1395,0,-1,0,0,0,1395,0,0,0,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal
Danny,Ward,GLK,LEI,4000000,1,1,1,2.5E-07,2.5E-07,0,21895,0,2,0,1,0,0,0,0.2,21895,0,0,1,0,0.2,0,1,0,0,0,0,0,26.5,137399,0,-1,0,0,90,137399,0,0,11,Arsenal,Southampton,Chelsea,Man Utd,Brighton
Joel,Ward,DEF,CRY,4500000,0,0,0,0,0,0,2424,0,0,0,0,0,0,0,0,2424,0,0,0,0,0,0,0,0,0,0,0,0,0.2,355,0,-1,0,0,0,355,0,0,0,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle
James,Ward-Prowse,MID,SOU,6500000,9,9,9,1.38461538461538E-06,1.38461538461538E-06,0,34751,0,4,0,0,0,1,0,1.4,34751,0,0,9,0,1.4,0,9,2,0,0,0,0,11,151426,0,-1,0,0,90,151426,0,0,33,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
Lewis,Warrington,MID,EVE,4500000,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3564,0,-1,0,0,0,3564,0,0,0,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool
Ollie,Watkins,FWD,AVL,7400000,1,1,1,1.35135135135135E-07,1.35135135135135E-07,0,84233,0,1,0,0,0,0,0,0.1,84233,-1,1,1,1,0.1,0,1,0,0,0,0,0,3,8504,0,-1,0,0,24,8504,-1,0,3,Everton,Crystal Palace,West Ham,Arsenal,Man City
